SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice
OrNo.619970,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,134.5,79.355,1,56,134.5
OrNo.620520,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,420,247.8,1,252,420
OrNo.620740,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,186.75,110.1825,1,112,186.75
OrNo.620910,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,536.5,158.2675,2,161,268.25
OrNo.621760,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,326.5,96.3175,2,98,163.25
OrNo.622580,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,536.5,158.2675,2,161,268.25
OrNo.622720,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,185,109.15,1,77,185
OrNo.627230,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,117.75,69.4725,1,49,117.75
OrNo.627600,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,420,247.8,1,252,420
OrNo.628400,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,630,185.85,2,189,315
OrNo.628890,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,163.25,96.3175,1,98,163.25
OrNo.629270,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1015.5,199.715,3,203,338.5
OrNo.629600,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,163.25,96.3175,1,98,163.25
OrNo.629860,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,233.25,137.6175,1,140,233.25
OrNo.630020,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1715.25,337.3325,3,343,571.75
OrNo.630280,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1120,330.4,2,336,560
OrNo.630430,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1750.5,344.265,3,350,583.5
OrNo.630600,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,420,247.8,1,252,420
OrNo.630830,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,252,49.56,3,35,84
OrNo.631460,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,747,220.365,2,224,373.5
OrNo.631650,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,198.25,116.9675,1,119,198.25
OrNo.633400,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,31.25,18.4375,1,13,31.25
OrNo.634470,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,163.25,96.3175,1,98,163.25
OrNo.634650,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,326.5,96.3175,2,98,163.25
OrNo.635240,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,361.75,213.4325,1,217,361.75
OrNo.635680,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,202,59.59,2,42,101
OrNo.636860,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,117.75,69.4725,1,49,117.75
OrNo.637020,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,560,330.4,1,336,560
OrNo.637260,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,980.25,192.7825,3,196,326.75
OrNo.637640,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,513.5,151.4825,2,154,256.75
OrNo.637810,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,33.5,9.8825,2,7,16.75
OrNo.638110,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,770,227.15,2,231,385
OrNo.639320,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,67.5,19.9125,2,14,33.75
OrNo.639590,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,201.75,119.0325,1,84,201.75
OrNo.639740,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,151.5,89.385,1,63,151.5
OrNo.640130,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,338.5,199.715,1,203,338.5
OrNo.640590,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,175,103.25,1,105,175
OrNo.640710,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,583.5,172.1325,2,175,291.75
OrNo.641230,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,490,289.1,1,294,490
OrNo.577010,2019-11-28,FR,Cargo Bikes,Biketastic France,14,2016,EU,7978,3390.65,2,,3989
OrNo.682930,2019-11-28,FR,Cargo Bikes,Biketastic France,14,2016,EU,3430.75,2916.1375,1,,3430.75
OrNo.567330,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,8024,3410.2,2,,4012
OrNo.567900,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,8024,3410.2,2,,4012
OrNo.627870,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,3421,2907.85,1,,3421
OrNo.680660,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,3301.5,2806.275,1,,3301.5
OrNo.681500,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,7150,3038.75,2,,3575
OrNo.684540,2019-12-08,FR,Cargo Bikes,Biketastic France,14,2016,EU,7080,3009,2,,3540
OrNo.127965,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,536.5,158.2675,2,161,268.25
OrNo.570240,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,431.75,254.7325,1,259,431.75
OrNo.570670,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,33.75,19.9125,1,14,33.75
OrNo.572000,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,256.75,151.4825,1,154,256.75
OrNo.572270,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,1073.5,316.6825,2,322,536.75
OrNo.572830,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,101,59.59,1,42,101
OrNo.595330,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,1050,206.5,3,210,350
OrNo.595570,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,525,309.75,1,315,525
OrNo.607690,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,175,103.25,1,105,175
OrNo.607830,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,490,289.1,1,294,490
OrNo.608030,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,455,268.45,1,273,455
OrNo.608290,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,350,206.5,1,210,350
OrNo.608860,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,221.75,130.8325,1,133,221.75
OrNo.609010,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,1097,323.615,2,329,548.5
OrNo.609840,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,536.75,316.6825,1,322,536.75
OrNo.610050,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,151.75,89.5325,1,91,151.75
OrNo.610200,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,303.5,179.065,1,182,303.5
OrNo.610460,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,385,227.15,1,231,385
OrNo.610870,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,385,227.15,1,231,385
OrNo.611040,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,210,123.9,1,126,210
OrNo.611410,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,151.5,89.385,1,63,151.5
OrNo.612010,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,933.5,275.3825,2,280,466.75
OrNo.612660,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,700,206.5,2,210,350
OrNo.613060,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,504.75,99.2675,3,70,168.25
OrNo.613265,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,536.75,316.6825,1,322,536.75
OrNo.625210,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,117.75,69.4725,1,49,117.75
OrNo.625672,2019-12-19,FR,Bike Rental,Biketastic France,14,2016,EU,490,289.1,1,294,490
OrNo.569870,2019-12-29,FR,Cargo Bikes,Biketastic France,14,2016,EU,3928.75,3339.4375,1,,3928.75
OrNo.682820,2019-12-29,FR,Cargo Bikes,Biketastic France,14,2016,EU,3928.75,3339.4375,1,,3928.75
