SalesOrderNumber,ProductKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost,OrderDate,ShipDate,City,StateProvinceCode,CountryRegionCode,DiscountAmount,SalesType,ResellerKey,CustomerKey,ProductName,ProductSubcategory,ProductCategory,Profit,ResellerName,NumberEmployees,OrderFrequency,AnnualSales,AnnualRevenue,YearOpened,Region,StoreAge
SO58509,225,1,8.99,8.99,6.9223,2019-01-14,2019-01-21,Roissy en Brie,77,FR,0,Internet Sales,,21862,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO58509,477,1,4.99,4.99,1.8663,2019-01-14,2019-01-21,Roissy en Brie,77,FR,0,Internet Sales,,21862,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO55901,214,1,34.99,34.99,13.0863,2018-11-29,2018-12-06,München,HE,DE,0,Internet Sales,,21863,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO55901,477,1,4.99,4.99,1.8663,2018-11-29,2018-12-06,München,HE,DE,0,Internet Sales,,21863,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO61064,529,1,3.99,3.99,1.4923,2019-02-18,2019-02-26,Billericay,ENG,GB,0,Internet Sales,,21864,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO61064,539,1,24.99,24.99,9.3463,2019-02-18,2019-02-26,Billericay,ENG,GB,0,Internet Sales,,21864,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO59103,483,1,120,120,44.88,2019-01-21,2019-01-27,London,ENG,GB,0,Internet Sales,,21865,Hitch Rack - 4-Bike,Bike Racks,Accessories,75.12,,,,,,,EU,
SO59103,529,1,3.99,3.99,1.4923,2019-01-21,2019-01-27,London,ENG,GB,0,Internet Sales,,21865,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO59103,539,1,24.99,24.99,9.3463,2019-01-21,2019-01-27,London,ENG,GB,0,Internet Sales,,21865,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO68983,477,1,4.99,4.99,1.8663,2019-06-14,2019-06-21,Cergy,95,FR,0,Internet Sales,,21866,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO66047,225,1,8.99,8.99,6.9223,2019-04-30,2019-05-07,Saint-Denis,93,FR,0,Internet Sales,,21867,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO66047,477,1,4.99,4.99,1.8663,2019-04-30,2019-05-07,Saint-Denis,93,FR,0,Internet Sales,,21867,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO52311,477,1,4.99,4.99,1.8663,2018-09-26,2018-10-03,Berlin,NW,DE,0,Internet Sales,,21868,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO72092,477,1,4.99,4.99,1.8663,2019-07-23,2019-07-30,Bonn,NW,DE,0,Internet Sales,,21869,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO70788,214,1,34.99,34.99,13.0863,2019-07-05,2019-07-12,Runcorn,ENG,GB,0,Internet Sales,,21870,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO70788,225,1,8.99,8.99,6.9223,2019-07-05,2019-07-12,Runcorn,ENG,GB,0,Internet Sales,,21870,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO70788,529,1,3.99,3.99,1.4923,2019-07-05,2019-07-12,Runcorn,ENG,GB,0,Internet Sales,,21870,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO70788,539,1,24.99,24.99,9.3463,2019-07-05,2019-07-12,Runcorn,ENG,GB,0,Internet Sales,,21870,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO73092,488,1,53.99,53.99,41.5723,2019-08-05,2019-08-12,Bonn,NW,DE,0,Internet Sales,,21910,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,12.4177,,,,,,,EU,
SO61761,480,1,2.29,2.29,0.8565,2019-03-01,2019-03-08,Saint-Denis,93,FR,0,Internet Sales,,21911,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO61761,529,1,3.99,3.99,1.4923,2019-03-01,2019-03-08,Saint-Denis,93,FR,0,Internet Sales,,21911,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO61761,538,1,21.49,21.49,8.0373,2019-03-01,2019-03-08,Saint-Denis,93,FR,0,Internet Sales,,21911,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO57898,222,1,34.99,34.99,13.0863,2019-01-03,2019-01-10,Dunkerque,59,FR,0,Internet Sales,,21912,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO73678,217,1,34.99,34.99,13.0863,2019-08-13,2019-08-20,Morangis,91,FR,0,Internet Sales,,21913,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO73678,529,1,3.99,3.99,1.4923,2019-08-13,2019-08-20,Morangis,91,FR,0,Internet Sales,,21913,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO73678,538,1,21.49,21.49,8.0373,2019-08-13,2019-08-20,Morangis,91,FR,0,Internet Sales,,21913,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO56514,214,1,34.99,34.99,13.0863,2018-12-11,2018-12-18,Hof,BY,DE,0,Internet Sales,,21914,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO56514,477,1,4.99,4.99,1.8663,2018-12-11,2018-12-18,Hof,BY,DE,0,Internet Sales,,21914,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO61860,225,1,8.99,8.99,6.9223,2019-03-03,2019-03-10,Leeds,ENG,GB,0,Internet Sales,,22302,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO61860,489,1,53.99,53.99,41.5723,2019-03-03,2019-03-10,Leeds,ENG,GB,0,Internet Sales,,22302,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,12.4177,,,,,,,EU,
SO73066,538,1,21.49,21.49,8.0373,2019-08-05,2019-08-12,Verrieres Le Buisson,91,FR,0,Internet Sales,,22303,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO62606,480,1,2.29,2.29,0.8565,2019-03-15,2019-03-22,London,ENG,GB,0,Internet Sales,,22304,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO62606,528,1,4.99,4.99,1.8663,2019-03-15,2019-03-22,London,ENG,GB,0,Internet Sales,,22304,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO62606,536,1,29.99,29.99,11.2163,2019-03-15,2019-03-22,London,ENG,GB,0,Internet Sales,,22304,ML Mountain Tire,Tires and Tubes,Accessories,18.7737,,,,,,,EU,
SO74403,217,1,34.99,34.99,13.0863,2019-08-26,2019-09-02,London,ENG,GB,0,Internet Sales,,22305,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO74403,234,1,49.99,49.99,38.4923,2019-08-26,2019-09-02,London,ENG,GB,0,Internet Sales,,22305,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,11.4977,,,,,,,EU,
SO74403,528,1,4.99,4.99,1.8663,2019-08-26,2019-09-02,London,ENG,GB,0,Internet Sales,,22305,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO74403,536,1,29.99,29.99,11.2163,2019-08-26,2019-09-02,London,ENG,GB,0,Internet Sales,,22305,ML Mountain Tire,Tires and Tubes,Accessories,18.7737,,,,,,,EU,
SO57531,538,1,21.49,21.49,8.0373,2018-12-27,2019-01-03,Paris,75,FR,0,Internet Sales,,22306,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO67500,528,1,4.99,4.99,1.8663,2019-05-23,2019-05-30,Hof,BY,DE,0,Internet Sales,,22307,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO67500,536,1,29.99,29.99,11.2163,2019-05-23,2019-05-30,Hof,BY,DE,0,Internet Sales,,22307,ML Mountain Tire,Tires and Tubes,Accessories,18.7737,,,,,,,EU,
SO61278,477,1,4.99,4.99,1.8663,2019-02-20,2019-02-28,Esher-Molesey,ENG,GB,0,Internet Sales,,22308,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO61278,479,1,8.99,8.99,3.3623,2019-02-20,2019-02-28,Esher-Molesey,ENG,GB,0,Internet Sales,,22308,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO61278,488,1,53.99,53.99,41.5723,2019-02-20,2019-02-28,Esher-Molesey,ENG,GB,0,Internet Sales,,22308,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,12.4177,,,,,,,EU,
SO61278,580,1,1700.99,1700.99,1082.51,2019-02-20,2019-02-28,Esher-Molesey,ENG,GB,0,Internet Sales,,22308,"Road-350-W Yellow, 40",Road Bikes,Bikes,618.48,,,,,,,EU,
SO64124,222,1,34.99,34.99,13.0863,2019-04-06,2019-04-13,London,ENG,GB,0,Internet Sales,,22309,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO64124,237,1,49.99,49.99,38.4923,2019-04-06,2019-04-13,London,ENG,GB,0,Internet Sales,,22309,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,11.4977,,,,,,,EU,
SO60798,217,1,34.99,34.99,13.0863,2019-02-14,2019-02-22,Neunkirchen,SL,DE,0,Internet Sales,,22310,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO60798,477,1,4.99,4.99,1.8663,2019-02-14,2019-02-22,Neunkirchen,SL,DE,0,Internet Sales,,22310,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO60798,488,1,53.99,53.99,41.5723,2019-02-14,2019-02-22,Neunkirchen,SL,DE,0,Internet Sales,,22310,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,12.4177,,,,,,,EU,
SO62174,465,1,24.49,24.49,9.1593,2019-03-08,2019-03-15,York,ENG,GB,0,Internet Sales,,22311,"Half-Finger Gloves, M",Gloves,Clothing,15.3307,,,,,,,EU,
SO62174,477,1,4.99,4.99,1.8663,2019-03-08,2019-03-15,York,ENG,GB,0,Internet Sales,,22311,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO62174,479,1,8.99,8.99,3.3623,2019-03-08,2019-03-15,York,ENG,GB,0,Internet Sales,,22311,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO51412,480,1,2.29,2.29,0.8565,2018-09-01,2018-09-08,Orleans,45,FR,0,Internet Sales,,22312,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO51412,540,1,32.6,32.6,12.1924,2018-09-01,2018-09-08,Orleans,45,FR,0,Internet Sales,,22312,HL Road Tire,Tires and Tubes,Accessories,20.4076,,,,,,,EU,
SO63503,217,1,34.99,34.99,13.0863,2019-03-27,2019-04-03,Warrington,ENG,GB,0,Internet Sales,,22313,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO63398,225,1,8.99,8.99,6.9223,2019-03-25,2019-04-01,Orly,94,FR,0,Internet Sales,,22314,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63398,489,1,53.99,53.99,41.5723,2019-03-25,2019-04-01,Orly,94,FR,0,Internet Sales,,22314,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,12.4177,,,,,,,EU,
SO63398,538,1,21.49,21.49,8.0373,2019-03-25,2019-04-01,Orly,94,FR,0,Internet Sales,,22314,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO68986,222,1,34.99,34.99,13.0863,2019-06-14,2019-06-21,York,ENG,GB,0,Internet Sales,,22315,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO68986,477,1,4.99,4.99,1.8663,2019-06-14,2019-06-21,York,ENG,GB,0,Internet Sales,,22315,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO58899,472,1,63.5,63.5,23.749,2019-01-20,2019-01-26,Paris,75,FR,0,Internet Sales,,22316,"Classic Vest, M",Vests,Clothing,39.751,,,,,,,EU,
SO58899,477,1,4.99,4.99,1.8663,2019-01-20,2019-01-26,Paris,75,FR,0,Internet Sales,,22316,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO58899,479,1,8.99,8.99,3.3623,2019-01-20,2019-01-26,Paris,75,FR,0,Internet Sales,,22316,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO53693,225,1,8.99,8.99,6.9223,2018-10-23,2018-10-30,Solingen,NW,DE,0,Internet Sales,,22317,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO53693,477,1,4.99,4.99,1.8663,2018-10-23,2018-10-30,Solingen,NW,DE,0,Internet Sales,,22317,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO74021,488,1,53.99,53.99,41.5723,2019-08-17,2019-08-23,Bonn,HH,DE,0,Internet Sales,,22318,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,12.4177,,,,,,,EU,
SO58635,477,1,4.99,4.99,1.8663,2019-01-16,2019-01-22,Paris,75,FR,0,Internet Sales,,22319,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO58635,479,1,8.99,8.99,3.3623,2019-01-16,2019-01-22,Paris,75,FR,0,Internet Sales,,22319,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO63696,217,1,34.99,34.99,13.0863,2019-03-30,2019-04-06,Berkshire,ENG,GB,0,Internet Sales,,22320,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO57426,214,1,34.99,34.99,13.0863,2018-12-25,2019-01-01,Bobigny,93,FR,0,Internet Sales,,22322,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO57426,529,1,3.99,3.99,1.4923,2018-12-25,2019-01-01,Bobigny,93,FR,0,Internet Sales,,22322,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO57426,538,1,21.49,21.49,8.0373,2018-12-25,2019-01-01,Bobigny,93,FR,0,Internet Sales,,22322,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO55165,539,1,24.99,24.99,9.3463,2018-11-19,2018-11-25,Paris La Defense,92,FR,0,Internet Sales,,22324,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO63037,225,1,8.99,8.99,6.9223,2019-03-22,2019-03-29,Leeds,ENG,GB,0,Internet Sales,,22325,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63037,530,1,4.99,4.99,1.8663,2019-03-22,2019-03-29,Leeds,ENG,GB,0,Internet Sales,,22325,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO68312,486,1,159,159,59.466,2019-06-04,2019-06-11,Orleans,45,FR,0,Internet Sales,,22377,All-Purpose Bike Stand,Bike Stands,Accessories,99.534,,,,,,,EU,
SO68312,529,1,3.99,3.99,1.4923,2019-06-04,2019-06-11,Orleans,45,FR,0,Internet Sales,,22377,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO68312,538,1,21.49,21.49,8.0373,2019-06-04,2019-06-11,Orleans,45,FR,0,Internet Sales,,22377,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO55904,225,1,8.99,8.99,6.9223,2018-11-29,2018-12-06,Suresnes,92,FR,0,Internet Sales,,22378,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO55904,538,1,21.49,21.49,8.0373,2018-11-29,2018-12-06,Suresnes,92,FR,0,Internet Sales,,22378,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO69699,480,1,2.29,2.29,0.8565,2019-06-21,2019-06-27,Tremblay-en-France,93,FR,0,Internet Sales,,22379,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO69699,529,1,3.99,3.99,1.4923,2019-06-21,2019-06-27,Tremblay-en-France,93,FR,0,Internet Sales,,22379,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO69699,538,1,21.49,21.49,8.0373,2019-06-21,2019-06-27,Tremblay-en-France,93,FR,0,Internet Sales,,22379,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO55583,477,1,4.99,4.99,1.8663,2018-11-24,2018-12-01,Berlin,HE,DE,0,Internet Sales,,22380,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO58222,463,1,24.49,24.49,9.1593,2019-01-09,2019-01-16,Hof,BY,DE,0,Internet Sales,,22381,"Half-Finger Gloves, S",Gloves,Clothing,15.3307,,,,,,,EU,
SO58222,477,1,4.99,4.99,1.8663,2019-01-09,2019-01-16,Hof,BY,DE,0,Internet Sales,,22381,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO74528,477,1,4.99,4.99,1.8663,2019-08-30,2019-09-06,London,ENG,GB,0,Internet Sales,,22382,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO63395,225,1,8.99,8.99,6.9223,2019-03-25,2019-04-01,Newcastle upon Tyne,ENG,GB,0,Internet Sales,,22383,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63395,477,1,4.99,4.99,1.8663,2019-03-25,2019-04-01,Newcastle upon Tyne,ENG,GB,0,Internet Sales,,22383,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO63395,491,1,53.99,53.99,41.5723,2019-03-25,2019-04-01,Newcastle upon Tyne,ENG,GB,0,Internet Sales,,22383,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,12.4177,,,,,,,EU,
SO60866,214,1,34.99,34.99,13.0863,2019-02-15,2019-02-23,Ingolstadt,BY,DE,0,Internet Sales,,22384,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO60866,477,1,4.99,4.99,1.8663,2019-02-15,2019-02-23,Ingolstadt,BY,DE,0,Internet Sales,,22384,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO66177,477,1,4.99,4.99,1.8663,2019-05-02,2019-05-09,Berkshire,ENG,GB,0,Internet Sales,,22385,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO66177,490,1,53.99,53.99,41.5723,2019-05-02,2019-05-09,Berkshire,ENG,GB,0,Internet Sales,,22385,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,12.4177,,,,,,,EU,
SO66728,477,1,4.99,4.99,1.8663,2019-05-11,2019-05-18,Saarbrücken,SL,DE,0,Internet Sales,,22386,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO68433,477,1,4.99,4.99,1.8663,2019-06-06,2019-06-13,Poing,SL,DE,0,Internet Sales,,22387,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO55009,472,1,63.5,63.5,23.749,2018-11-16,2018-11-22,Kirkby,ENG,GB,0,Internet Sales,,22388,"Classic Vest, M",Vests,Clothing,39.751,,,,,,,EU,
SO55009,477,1,4.99,4.99,1.8663,2018-11-16,2018-11-22,Kirkby,ENG,GB,0,Internet Sales,,22388,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO74610,222,1,34.99,34.99,13.0863,2019-09-02,2019-09-09,Ingolstadt,BY,DE,0,Internet Sales,,22389,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO74610,477,1,4.99,4.99,1.8663,2019-09-02,2019-09-09,Ingolstadt,BY,DE,0,Internet Sales,,22389,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO62057,467,1,24.49,24.49,9.1593,2019-03-06,2019-03-13,Stuttgart,SL,DE,0,Internet Sales,,22390,"Half-Finger Gloves, L",Gloves,Clothing,15.3307,,,,,,,EU,
SO62057,477,1,4.99,4.99,1.8663,2019-03-06,2019-03-13,Stuttgart,SL,DE,0,Internet Sales,,22390,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO73251,491,1,53.99,53.99,41.5723,2019-08-07,2019-08-14,Saarlouis,SL,DE,0,Internet Sales,,22391,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,12.4177,,,,,,,EU,
SO59574,222,1,34.99,34.99,13.0863,2019-01-26,2019-02-02,Bobigny,93,FR,0,Internet Sales,,22392,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO59574,477,1,4.99,4.99,1.8663,2019-01-26,2019-02-02,Bobigny,93,FR,0,Internet Sales,,22392,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO59574,479,1,8.99,8.99,3.3623,2019-01-26,2019-02-02,Bobigny,93,FR,0,Internet Sales,,22392,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO59574,491,1,53.99,53.99,41.5723,2019-01-26,2019-02-02,Bobigny,93,FR,0,Internet Sales,,22392,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,12.4177,,,,,,,EU,
SO59574,606,1,539.99,539.99,343.6496,2019-01-26,2019-02-02,Bobigny,93,FR,0,Internet Sales,,22392,"Road-750 Black, 52",Road Bikes,Bikes,196.3404,,,,,,,EU,
SO51509,222,1,34.99,34.99,13.0863,2018-09-07,2018-09-14,München,HH,DE,0,Internet Sales,,22393,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO51509,477,1,4.99,4.99,1.8663,2018-09-07,2018-09-14,München,HH,DE,0,Internet Sales,,22393,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO51509,479,1,8.99,8.99,3.3623,2018-09-07,2018-09-14,München,HH,DE,0,Internet Sales,,22393,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO75026,529,1,3.99,3.99,1.4923,2019-09-15,2019-09-22,Pantin,93,FR,0,Internet Sales,,22394,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO75026,538,1,21.49,21.49,8.0373,2019-09-15,2019-09-22,Pantin,93,FR,0,Internet Sales,,22394,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO59203,480,1,2.29,2.29,0.8565,2019-01-21,2019-01-28,Paris,75,FR,0,Internet Sales,,22395,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO59203,484,1,7.95,7.95,2.9733,2019-01-21,2019-01-28,Paris,75,FR,0,Internet Sales,,22395,Bike Wash - Dissolver,Cleaners,Accessories,4.9767,,,,,,,EU,
SO59203,538,1,21.49,21.49,8.0373,2019-01-21,2019-01-28,Paris,75,FR,0,Internet Sales,,22395,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO63956,539,1,24.99,24.99,9.3463,2019-04-03,2019-04-10,West Sussex,ENG,GB,0,Internet Sales,,22396,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO58805,480,1,2.29,2.29,0.8565,2019-01-19,2019-01-25,Colombes,92,FR,0,Internet Sales,,22397,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO58805,529,1,3.99,3.99,1.4923,2019-01-19,2019-01-25,Colombes,92,FR,0,Internet Sales,,22397,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO58805,538,1,21.49,21.49,8.0373,2019-01-19,2019-01-25,Colombes,92,FR,0,Internet Sales,,22397,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO73751,480,1,2.29,2.29,0.8565,2019-08-14,2019-08-21,Paris,75,FR,0,Internet Sales,,22413,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO73751,538,1,21.49,21.49,8.0373,2019-08-14,2019-08-21,Paris,75,FR,0,Internet Sales,,22413,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO51373,222,1,34.99,34.99,13.0863,2018-08-29,2018-09-05,Hamburg,HE,DE,0,Internet Sales,,22414,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO51373,584,1,539.99,539.99,343.6496,2018-08-29,2018-09-05,Hamburg,HE,DE,0,Internet Sales,,22414,"Road-750 Black, 58",Road Bikes,Bikes,196.3404,,,,,,,EU,
SO51357,491,1,53.99,53.99,41.5723,2018-08-28,2018-09-04,Solingen,NW,DE,0,Internet Sales,,22415,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,12.4177,,,,,,,EU,
SO51357,538,1,21.49,21.49,8.0373,2018-08-28,2018-09-04,Solingen,NW,DE,0,Internet Sales,,22415,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO63698,214,1,34.99,34.99,13.0863,2019-03-30,2019-04-06,London,ENG,GB,0,Internet Sales,,22416,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO63698,529,1,3.99,3.99,1.4923,2019-03-30,2019-04-06,London,ENG,GB,0,Internet Sales,,22416,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO63698,539,1,24.99,24.99,9.3463,2019-03-30,2019-04-06,London,ENG,GB,0,Internet Sales,,22416,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO66468,538,1,21.49,21.49,8.0373,2019-05-07,2019-05-14,Paris,75,FR,0,Internet Sales,,22417,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO63893,480,1,2.29,2.29,0.8565,2019-04-02,2019-04-09,Bury,ENG,GB,0,Internet Sales,,22418,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO63893,529,1,3.99,3.99,1.4923,2019-04-02,2019-04-09,Bury,ENG,GB,0,Internet Sales,,22418,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO63893,539,1,24.99,24.99,9.3463,2019-04-02,2019-04-09,Bury,ENG,GB,0,Internet Sales,,22418,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO66983,214,1,34.99,34.99,13.0863,2019-05-15,2019-05-23,Saint Germain en Laye,78,FR,0,Internet Sales,,22419,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO66983,529,1,3.99,3.99,1.4923,2019-05-15,2019-05-23,Saint Germain en Laye,78,FR,0,Internet Sales,,22419,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO66983,538,1,21.49,21.49,8.0373,2019-05-15,2019-05-23,Saint Germain en Laye,78,FR,0,Internet Sales,,22419,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
